1
5
0
5
9
5
5
2
9
0
5
4
0
4
9
4
9
9
7
5
9
9
7
0
1
8
5
3
9
0
5
7
7
2
0
7
5
4
4
1
2
6
0
0
8
5
0
6
2
3
0
2
4
7
9
6
4
5
6
9
2
1
5
4
5
5
5
0
9
9
0
8
1
5
6
9
7
0
6
0
2
0
0
1
3
9
7
9
9
3
0
0
0
4
2
6
1
5
0
9
9
