2
9
8
1
3
9
5
8
5
6
3
6
5
5
5
0
3
0
8
3
5
0
1
1
2
2
1
7
0
3
5
9
1
1
0
1
9
6
5
2
4
4
3
8
2
9
3
4
4
7
3
6
5
1
0
6
9
9
4
0
6
2
3
6
1
8
1
3
5
5
9
7
2
1
4
0
9
3
6
8
3
9
8
2
7
0
1
5
3
7
5
8
1
6
6
4
2
8
1
0
5
